LSOA GVA Estimates (millions),Urban_rura,RUC21NM,LU_pct_micro_2025_msoa,LU_pct_small_2025_msoa,LU_pct_medium_2025_msoa,LU_pct_large_2025_msoa,enterprises_per_1k_residents_2025,total_enterprises_2025_msoa,turnover_diversity_1-HHI_2025_msoa,LU_diversity_1-HHI_2025,share_enterprises_creative_2025_msoa,share_enterprises_foundational_2025_msoa,share_enterprises_green_aligned_2025_msoa,share_enterprises_industrial_2025_msoa,share_enterprises_kibs_2025_msoa,share_enterprises_anchor_2025_msoa,share_enterprises_public_2025_msoa,share_enterprises_private_2025_msoa,employment_rate_per_pop,full_to_part_ratio,total_employees,Apprenticeship %,"Level 1 and entry level qualifications: 1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills %","Level 2 qualifications: 5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma %","Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma %","Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy) %",No qualifications %,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown) %",IMD_decile,Income_decile,Employment_decile,Education_decile,AdultSkills_decile,Percentage of connections receiving less than 10Mbit/s broadband,Average download speed (Mbit/s),Percentage of homes unable to receive at least 30Mbit/s broadband,bus_stop_density,dist_to_primary_m,Mid-2024 population,Working_Age_Pop,Pct_Working_Age,LSOA21CD,LSOA21NM,MSOA21CD,MSOA21NM,area_km2,LU_micro_2025_msoa,LU_small_2025_msoa,LU_medium_2025_msoa,LU_large_2025_msoa,LU_total_2025_msoa,full_time_employees,part_time_employees,log_full_time_employees,log_total_employees,log_part_time_employees,log_Working_Age_Pop,log_Mid-2024 population,log_area_km2,log_dist_to_primary_m,log_bus_stop_density,log_enterprises_per_1k_residents_2025,log_total_enterprises_2025_msoa,log_LU_micro_2025_msoa,log_LU_small_2025_msoa,log_LU_medium_2025_msoa,log_LU_large_2025_msoa,log_LU_total_2025_msoa,log_LSOA GVA Estimates (millions),gva_per_capita,gva_per_worker,log_gva_per_worker,employees_per_enterprise,full_time_share,log_gva_per_capita,log_employees_per_enterprise
21.97,Urban,Urban: Further from a major town or city,-0.21631342183800115,-0.0725324757127828,1.1341359007568526,-0.566902634222329,184.5472440944882,375,0.530355965194347,0.7321762058656947,-0.5252433122756656,0.03972259159425548,-0.03926051332033937,0.1203102465816404,0.004658085784784828,-0.43458619062847503,-0.46849049049122543,0.4684904898168781,-0.3325380249537401,-0.07502305768899888,350,0.7192641737155512,0.5416956450335698,0.612990380225464,0.04747289830833148,-0.7912156173160514,1.2098642694755566,-0.12378709981040105,-0.12732023931697894,-0.40167390094151956,-0.6068132723649226,-0.1339010860101869,-0.5355315448485717,-0.15518256140665085,-1.5682238392640793,-0.2602244843772746,4.659286394285159,182.29665534092493,2032,1203,-0.945244587802986,E01028432,Cherwell 006C,E02005926,Cherwell 006,2.1462514114319062,355,45,20,0,420,125,225,0.049098078738744125,-0.02760760317499561,-0.030023505776122603,0.3115544834579276,0.7441830638511387,-0.1669357118426893,-0.8906622159600182,0.5129696123179541,-0.011333782788777096,0.29110815864503486,0.2233455852969264,0.22870314895849775,0.8868426176294886,-0.642865727551799,0.23792226847779105,3.134189016701007,0.0108120078740157,62771.42857142857,11.047271220565188,0.9333333333333332,0.10844654854500645,0.010753976035950434,-0.35463643032209025
16.095,Urban,Urban: Further from a major town or city,-0.21631342183800115,-0.0725324757127828,1.1341359007568526,-0.566902634222329,236.29489603024567,375,0.530355965194347,0.7321762058656947,-0.5252433122756656,0.03972259159425548,-0.03926051332033937,0.1203102465816404,0.004658085784784828,-0.43458619062847503,-0.46849049049122543,0.4684904898168781,-0.365245258297698,0.6897399258004636,225,2.8709421040060694,1.115384072937317,0.8291175757687714,0.39527007959124427,-0.8525413151794476,1.9148118220260464,1.3439205707701392,1.1069371394734977,0.7888991004103222,0.6298251524381183,-0.1339010860101869,-0.5355315448485717,-0.15518256140665085,-1.8129353806676072,-0.2602244843772746,2.9361240056160125,405.49166373458127,1587,847,-1.8921710499908502,E01028433,Cherwell 006D,E02005926,Cherwell 006,1.0217552100189944,355,45,20,0,420,100,125,-0.13154967907527929,-0.37101662877446423,-0.4707113397823521,-0.9802968353925686,-0.31223623412462165,-0.5341414114729242,-0.203244160489946,0.04767742572112925,0.41577393204152363,0.29110815864503486,0.2233455852969264,0.22870314895849775,0.8868426176294886,-0.642865727551799,0.23792226847779105,2.8387860230912647,0.0101417769376181,71533.33333333333,11.177932799909652,0.6,0.867635697599123,0.010090694207334043,-0.6309587268940072
44.97,Urban,Urban: Further from a major town or city,-0.21631342183800115,-0.0725324757127828,1.1341359007568526,-0.566902634222329,165.12549537648613,375,0.530355965194347,0.7321762058656947,-0.5252433122756656,0.03972259159425548,-0.03926051332033937,0.1203102465816404,0.004658085784784828,-0.43458619062847503,-0.46849049049122543,0.4684904898168781,-0.26927352116957143,-0.24883282666387677,525,0.07421693564593096,-0.43009329931175916,0.6795445361694518,-0.30361362839876727,-0.7620226950337773,-0.31592860606341155,-0.4740245948374619,0.6955180132100055,0.3920414332930416,0.21761234417043804,-0.1339010860101869,0.17678159955049688,-0.15518256140665085,-0.5347688242139402,-0.1843946962653154,0.6313382452630735,160.43616387166625,2271,1387,-0.6413279332088728,E01028434,Cherwell 006E,E02005926,Cherwell 006,11.087558931398425,355,45,20,0,420,175,350,0.32207908070990554,0.28792609820352216,0.3020472371236485,0.8356841128676384,1.2194915187374424,0.9506468101972511,-1.0002718559315926,-1.0810086411760902,-0.2033042530412176,0.29110815864503486,0.2233455852969264,0.22870314895849775,0.8868426176294886,-0.642865727551799,0.23792226847779105,3.8279890098181366,0.0198018494055482,85657.14285714286,11.358119570536754,1.4,-0.09860503756066138,0.019608343135556136,-0.03891758345737788
204.537,Urban,Urban: Further from a major town or city,-1.9003863916046557,2.048181606558507,1.070377090432641,0.7518579157166093,323.59905288082086,820,1.7599820234228416,1.4934716583350893,-1.0174691181880116,1.034895345812469,0.9752604166502289,1.4653207031158608,-1.3625052049222308,-0.6117549008538312,0.9594978874440818,-0.9594978877818999,2.4480905022394306,0.5333111337230735,7000,0.7799191776771002,-0.1650663583808709,-0.9098035435565229,-0.6734568895839245,-0.8367328011784115,1.2427771835045107,2.2627313170466907,-2.18441587063444,-1.5922469022933612,-1.8434516971679635,-1.595285124055141,-1.6040012614471744,-0.15518256140665085,-1.2747438155640405,-0.2602244843772746,15.55759758,377.0780304750445,2534,1886,1.5269658246689948,E01028435,Cherwell 004A,E02005924,Cherwell 004,1.2212682515379998,870,250,55,10,1185,3000,4000,2.638741199916939,2.3070384575825553,2.1375869320414007,1.967586858415673,1.687894382888426,-0.45599805452499675,-0.2657864154803925,1.8886549164498234,0.9597191692702018,1.647956294332135,1.8717556259743502,2.207719494743653,1.8477037060884711,1.9426312842964764,2.0638425715711444,5.325626066391274,0.0807170481452249,29219.571428571428,10.282628241190524,8.536585365853659,0.7296013068620104,0.07762475429761143,1.9756071374286424
359.156,Urban,Urban: Further from a major town or city,-1.9003863916046557,2.048181606558507,1.070377090432641,0.7518579157166093,462.7539503386005,820,1.7599820234228416,1.4934716583350893,-1.0174691181880116,1.034895345812469,0.9752604166502289,1.4653207031158608,-1.3625052049222308,-0.6117549008538312,0.9594978874440818,-0.9594978877818999,2.148189720431796,-1.008629816754057,4400,-0.02989411730113411,0.6155910516942733,-0.07204857639082143,-0.4044527896179309,-0.9499432539926205,1.149215358474831,-0.5023583577582539,-0.12732023931697894,-0.004816233824238972,0.21761234417043804,-1.595285124055141,-1.6040012614471744,-0.15518256140665085,-1.649912700914577,-0.2602244843772746,1.7107610556330917,58.28060770069702,1772,1231,0.7218537369327418,E01028437,Cherwell 004C,E02005924,Cherwell 004,6.429886841169232,870,250,55,10,1185,900,3500,1.655953991691937,1.9449321328336784,2.036894396008314,0.3962820350066875,0.15900838977300827,0.5465579016878631,-1.8649436593726394,-0.4302570983288398,1.5791502286665673,1.647956294332135,1.8717556259743502,2.207719494743653,1.8477037060884711,1.9426312842964764,2.0638425715711444,5.886537270921715,0.2026839729119638,81626.36363636363,11.309919823419676,5.365853658536586,-1.2185658896776845,0.18455570332227375,1.385432004625432
16.206,Urban,Urban: Further from a major town or city,-1.9003863916046557,2.048181606558507,1.070377090432641,0.7518579157166093,583.6298932384342,820,1.7599820234228416,1.4934716583350893,-1.0174691181880116,1.034895345812469,0.9752604166502289,1.4653207031158608,-1.3625052049222308,-0.6117549008538312,0.9594978874440818,-0.9594978877818999,-0.39137399732945594,-0.8119764781424809,165,0.822975155019169,1.0564869475801721,0.8997852470016128,0.5763229857408496,-0.5758326302761433,-0.07455374781659792,-0.1527400261107366,0.6955180132100055,0.3920414332930416,0.6298251524381183,-0.1339010860101869,-0.8916881170481059,-0.15518256140665085,-1.1314799011159475,-0.2602244843772746,2.126320722824208,628.8613989447359,1405,1051,1.588099262802553,E01028439,Cherwell 004E,E02005924,Cherwell 004,0.4702959385505055,870,250,55,10,1185,40,125,-0.8679472301884449,-0.6116926138238982,-0.4707113397823521,-0.18582484568828112,-0.8327825797657288,-0.7986004836349041,0.17473628946886335,-0.247488791774244,1.9813092803155163,1.647956294332135,1.8717556259743502,2.207719494743653,1.8477037060884711,1.9426312842964764,2.0638425715711444,2.8452581601991564,0.0115345195729537,98218.18181818182,11.494956809464687,0.2012195121951219,-0.8891656390550304,0.01146850415452168,-1.0495354611592653
9.86,Urban,Urban: Further from a major town or city,-1.9003863916046557,2.048181606558507,1.070377090432641,0.7518579157166093,438.5026737967914,820,1.7599820234228416,1.4934716583350893,-1.0174691181880116,1.034895345812469,0.9752604166502289,1.4653207031158608,-1.3625052049222308,-0.6117549008538312,0.9594978874440818,-0.9594978877818999,-0.4772608448074715,-0.07502305768899888,70,0.3856083342560715,0.7868593507380037,-0.15561527495832084,-0.584696000689101,-0.8621323015354008,0.8016418789290275,1.4516009942639925,-0.5387393655804712,-0.40167390094151956,-0.19460046409724227,-1.2299391145439023,-1.6040012614471744,-0.15518256140665085,-1.3184859074057047,-0.2602244843772746,8.574619715835317,456.9839310028004,1870,1440,1.9455059231613008,E01028440,Cherwell 004F,E02005924,Cherwell 004,0.5831162390521144,870,250,55,10,1185,25,45,-1.2399860971656507,-1.2741779999643323,-1.2307499597726974,0.9737920128894614,0.3890765173815999,-0.7372136269728065,-0.10030230175496534,1.1867733094309676,1.4858955733413508,1.647956294332135,1.8717556259743502,2.207719494743653,1.8477037060884711,1.9426312842964764,2.0638425715711444,2.385086314505789,0.0052727272727272,140857.14285714287,11.85550858389574,0.0853658536585365,0.10844654854500645,0.005258875117370614,-1.1976244513434509
20.227,Urban,Urban: Further from a major town or city,1.0473125649747,-1.2883264706288329,-0.1251006031463014,-0.566902634222329,72.09664848,185,-0.8986979598653392,-0.3862665697041777,-0.49934707902397424,1.216890650023226,-0.5254005606920741,-0.5241943937257739,-0.4880731605511075,-0.40654016446190683,-0.46849049049122543,0.4684904898168781,-0.39193677999039866,0.42157628223922344,300,0.08712995599200422,1.2118370822711615,0.752438673517003,-0.251983779577314,-1.1808677743198408,0.6608026561657909,0.34080266622060396,-0.9501584918439634,-1.1953892351760806,-1.0190260806326028,-1.2299391145439023,-1.2478446892476402,-0.15518256140665085,-1.2538512572734175,-0.2602244843772746,6.328325853383109,814.0348554696411,2566,1763,0.5978994292685582,E01028441,Cherwell 002A,E02005922,Cherwell 002,1.5801967584608532,195,10,5,0,210,125,175,0.049098078738744125,-0.14747941349814198,-0.2186308694261837,1.719169210303387,1.741538145745579,-0.3316265347088553,0.39718255826818827,0.8441566038258334,-1.6286991728674174,-0.9317959335067888,-0.87622437014548,-1.439997171787103,-0.3404160370174827,-0.642865727551799,-0.9798907074124479,3.055273956262307,0.0078826968043647,67423.33333333333,11.118761260429697,1.6216216216216215,0.6260755138091773,0.007851790659512794,0.09004946055168664
16.99,Urban,Urban: Further from a major town or city,1.0473125649747,-1.2883264706288329,-0.1251006031463014,-0.566902634222329,132.4266284896206,185,-0.8986979598653392,-0.3862665697041777,-0.49934707902397424,1.216890650023226,-0.5254005606920741,-0.5241943937257739,-0.4880731605511075,-0.40654016446190683,-0.46849049049122543,0.4684904898168781,-0.34454505232289606,-0.24883282666387677,225,0.2499054711064612,1.2794509728716934,2.620983200573882,0.44770576110752014,-1.0908662078901759,0.7791848135889499,0.44474679539464956,0.2840988869465133,0.3920414332930416,0.21761234417043804,-0.8645931050326638,-0.8916881170481059,-0.15518256140665085,-1.5137621069090974,0.44390926237663203,7.990715081519726,269.49047051607107,1397,964,0.6464266448050058,E01028443,Cherwell 002C,E02005922,Cherwell 002,0.8760167179767214,195,10,5,0,210,75,150,-0.363841155313993,-0.37101662877446423,-0.33418902313651033,-0.5039570881802016,-0.8571841161243386,-0.5962620884022723,-0.55480544544916,1.1061407726019636,-0.5838763442889489,-0.9317959335067888,-0.87622437014548,-1.439997171787103,-0.3404160370174827,-0.642865727551799,-0.9798907074124479,2.8898160479624417,0.0121617752326413,75511.11111111111,11.232048334440172,1.2162162162162162,-0.09860503756066138,0.012088415038763498,-0.15524419027506034
10.592,Urban,Urban: Further from a major town or city,1.0473125649747,-1.2883264706288329,-0.1251006031463014,-0.566902634222329,122.84196547144757,185,-0.8986979598653392,-0.3862665697041777,-0.49934707902397424,1.216890650023226,-0.5254005606920741,-0.5241943937257739,-0.4880731605511075,-0.40654016446190683,-0.46849049049122543,0.4684904898168781,-0.42834230364768344,0.27259648026075656,125,2.0277707836807233,1.2323280825075054,0.6429521778578682,0.48079137090998114,-1.28338120539171,0.7735257819585223,-0.6182177065070552,0.6955180132100055,0.3920414332930416,0.6298251524381183,-0.1339010860101869,-0.8916881170481059,-0.15518256140665085,-1.5295008779963823,-0.2602244843772746,5.880893839473227,332.62620774518746,1506,985,0.061871396411512056,E01028444,Cherwell 002D,E02005922,Cherwell 002,1.0202530710089202,195,10,5,0,210,50,75,-0.6896746243019372,-0.8267513868205756,-0.8520342728688337,-0.42461500844096833,-0.5361225573973046,-0.5347585586820985,-0.37374173036904135,0.7634278302548004,-0.7133060045629106,-0.9317959335067888,-0.87622437014548,-1.439997171787103,-0.3404160370174827,-0.642865727551799,-0.9798907074124479,2.450315205018381,0.0070332005312085,84736.0,11.347307621146507,0.6756756756756757,0.4811394035352096,0.007008582935942659,-0.5634808996879163
158.399,Urban,Urban: Further from a major town or city,-1.8120925251843258,2.2326129386480504,0.7311802195078441,-0.566902634222329,117.11125569290826,180,1.4752194485004908,1.1632009066843998,-1.9425225779462991,1.3492663194725067,1.5845822679291977,2.273134753229916,-1.5145965904175498,0.7328291961814616,5.860971502676356,-5.86097150818844,1.50807130643201,-0.40526161874126676,2900,0.21000922344385953,1.8979838673328044,0.49473921831703727,-0.5925254596517793,-1.8408360771696193,1.8008058639480824,0.10283847279731466,-1.3615776181074557,-1.5922469022933612,-1.4312388889002832,-1.9606311335663793,-1.9601578336467087,-0.15518256140665085,-1.6102842174821563,0.9422192985409351,2.784420411781998,352.1268889590014,1537,1018,0.19630010921099358,E01028445,Cherwell 003A,E02005923,Cherwell 003,1.4365646735939723,185,55,10,0,250,900,2000,1.655953991691937,1.6198342585606436,1.6149514458080747,-0.3032863025698222,-0.4490475707217506,-0.3791844211154955,-0.3247125945551393,-0.0026879145036386633,-0.79556831886532,-0.9791413278162239,-0.9727067978814411,0.4581292684265723,0.2533797803321558,-0.642865727551799,-0.6738487999547248,5.071410492810714,0.103057254391672,54620.34482758621,10.90818001624759,16.11111111111111,-0.2985169138006165,0.09808564680422704,2.8292017477863305
159.992,Urban,Urban: Further from a major town or city,-1.8120925251843258,2.2326129386480504,0.7311802195078441,-0.566902634222329,112.2894572676232,180,1.4752194485004908,1.1632009066843998,-1.9425225779462991,1.3492663194725067,1.5845822679291977,2.273134753229916,-1.5145965904175498,0.7328291961814616,5.860971502676356,-5.86097150818844,0.01831135956075805,-0.7702621335885103,800,1.2126493436137584,1.0740486981302004,-0.020258367066840283,-0.14106957017651775,-1.3553819485069691,2.0911585621762714,0.7966822499518111,-0.9501584918439634,-0.7985315680588001,-1.0190260806326028,-1.2299391145439023,-1.6040012614471744,-0.15518256140665085,-1.8780585279828859,-0.2602244843772746,4.11205383496258,181.22705687416268,1603,1032,-0.1046891524698809,E01028446,Cherwell 003B,E02005923,Cherwell 003,1.7023123434043517,185,55,10,0,250,200,600,0.4305690848470826,0.6159751770843483,0.7077032090062804,-0.25299623724261805,-0.26936512175044236,-0.29323070621876046,-0.8957134183793154,0.38265167960009816,-0.867936875737132,-0.9791413278162239,-0.9727067978814411,0.4581292684265723,0.2533797803321558,-0.642865727551799,-0.6738487999547248,5.081354674308908,0.0998078602620087,199990.0,12.206027644517643,4.444444444444445,-0.8232855889304995,0.09513549205822597,1.157133238638772
6.676,Urban,Urban: Further from a major town or city,-1.8120925251843258,2.2326129386480504,0.7311802195078441,-0.566902634222329,137.50954927425516,180,1.4752194485004908,1.1632009066843998,-1.9425225779462991,1.3492663194725067,1.5845822679291977,2.273134753229916,-1.5145965904175498,0.7328291961814616,5.860971502676356,-5.86097150818844,-0.46413908103141416,0.14223915352959834,65,0.28758809954880876,0.9298760048805199,0.9617977765092766,0.21497917572173186,-0.870647271215301,1.1549779105364288,-0.0714088710870924,-0.9501584918439634,-0.7985315680588001,-1.0190260806326028,-0.8645931050326638,-1.2478446892476402,-0.15518256140665085,-1.7038416415292685,-0.2602244843772746,12.394818439269642,383.9644068854705,1309,941,1.1143882142887265,E01028447,Cherwell 003C,E02005923,Cherwell 003,0.5647521207589767,185,55,10,0,250,25,40,-1.2399860971656507,-1.331139773337407,-1.3175439440406698,-0.5928614326756043,-1.135213674720811,-0.7469016300875179,-0.2502073223468899,1.617019176999291,-0.5189621571655048,-0.9791413278162239,-0.9727067978814411,0.4581292684265723,0.2533797803321558,-0.642865727551799,-0.6738487999547248,2.038098578145453,0.005100076394194,102707.69230769233,11.539652030189911,0.3611111111111111,0.34735222482077743,0.005087115055114758,-0.8670688006603169
10.119,Urban,Urban: Further from a major town or city,-1.8120925251843258,2.2326129386480504,0.7311802195078441,-0.566902634222329,103.68663594470046,180,1.4752194485004908,1.1632009066843998,-1.9425225779462991,1.3492663194725067,1.5845822679291977,2.273134753229916,-1.5145965904175498,0.7328291961814616,5.860971502676356,-5.86097150818844,-0.458699236768787,-0.9788338563583638,95,0.029285251446888684,0.9205509655081694,0.21965380109796415,-0.910469599094069,-1.0862994908576455,1.5573141619924558,0.2773089602786647,-1.7729967443709478,-1.5922469022933612,-1.4312388889002832,-1.595285124055141,-1.6040012614471744,-0.15518256140665085,-1.5169441307571006,-0.2602244843772746,10.509178499034611,637.2994876855458,1736,1155,0.24490583987057515,E01028448,Cherwell 003D,E02005923,Cherwell 003,0.4757745812823816,185,55,10,0,250,20,75,-1.4144364491315344,-1.0388677584057668,-0.8520342728688337,0.16161572428250148,0.07128515691004685,-0.7955122783171473,0.18622217438218566,1.4225952811159555,-1.0050567373693584,-0.9791413278162239,-0.9727067978814411,0.4581292684265723,0.2533797803321558,-0.642865727551799,-0.6738487999547248,2.408655356721112,0.0058289170506912,106515.7894736842,11.57605789934676,0.5277777777777778,-1.1665553237898973,0.0058119946414026576,-0.6984022979065476
6.22,Urban,Urban: Further from a major town or city,1.4411700154098275,-1.3325371613530537,-1.3843371070494555,-0.566902634222329,62.17277486910995,95,-1.350682594535555,-1.131716510819669,-1.4960113183572907,2.312565162710703,0.43408637589617305,0.7478542397672953,-2.200827100092604,-0.46189413787365563,-0.46849049049122543,0.4684904898168781,-0.5069077224429587,-0.24883282666387677,15,0.42581112069629273,1.5620360624025273,0.28588429475658944,-0.7599920957926061,-1.7671051839394611,2.5940152198049917,0.1180289164267245,-1.7729967443709478,-1.5922469022933612,-1.8434516971679635,-1.9606311335663793,-1.9601578336467087,-0.15518256140665085,-1.6276754143144434,-0.1843946962653154,9.759153391,961.9951087146976,1528,1019,0.27027312857094316,E01028449,Cherwell 005A,E02005925,Cherwell 005,0.5123395236901166,105,5,0,0,110,5,10,-2.437710996367581,-2.4364933403977345,-2.309926807185711,-0.2996713084856426,-0.47414527483995644,-0.7751903358216082,0.5411617750648211,1.3362417008058431,-1.8820340755461906,-2.080954936163156,-2.008698537458883,-2.1469423055778827,-2.0956980584016613,-0.642865727551799,-2.112293631740898,1.9768549529047348,0.0040706806282722,414666.6666666667,12.935232675185809,0.1578947368421052,-0.09860503756066138,0.004062417823785509,-1.1031724729275967
10.547,Urban,Urban: Further from a major town or city,1.4411700154098275,-1.3325371613530537,-1.3843371070494555,-0.566902634222329,61.96999347684279,95,-1.350682594535555,-1.131716510819669,-1.4960113183572907,2.312565162710703,0.43408637589617305,0.7478542397672953,-2.200827100092604,-0.46189413787365563,-0.46849049049122543,0.4684904898168781,-0.4369144166777962,4.05295895546435,115,-0.4711933036914079,1.2612611405357241,-0.01603474929492042,-0.5564171005999852,-1.8309407384777876,1.6677941605567395,1.2503305778677596,-2.18441587063444,-1.9891045694106417,-2.255664505435644,-1.9606311335663793,-1.9601578336467087,-0.15518256140665085,-1.699700509580914,-0.2602244843772746,5.821240595039624,1131.7128895059625,1533,1012,0.16080908058261126,E01028450,Cherwell 005B,E02005925,Cherwell 005,1.030708129,105,5,0,0,110,75,40,-0.363841155313993,-0.8912533802347548,-1.3175439440406698,-0.32505104794988227,-0.4601839250456116,-0.5304726279248659,0.6812614136025607,0.752270083119709,-1.8876163193771078,-2.080954936163156,-2.008698537458883,-2.1469423055778827,-2.0956980584016613,-0.642865727551799,-2.112293631740898,2.4464256629697188,0.0068799739073711,91713.04347826086,11.426430792410532,1.2105263157894737,2.6740857676804595,0.006856414882147808,-0.15899779933943692
9.651,Urban,Urban: Further from a major town or city,1.4411700154098275,-1.3325371613530537,-1.3843371070494555,-0.566902634222329,72.46376811594203,95,-1.350682594535555,-1.131716510819669,-1.4960113183572907,2.312565162710703,0.43408637589617305,0.7478542397672953,-2.200827100092604,-0.46189413787365563,-0.46849049049122543,0.4684904898168781,-0.46422040371794093,-0.8745479949734369,65,1.146315197255685,0.4377187861847187,1.0457470763227836,0.0695260384282838,-1.5001031638203757,2.0608625870628647,0.9031418945202209,-0.5387393655804712,-0.40167390094151956,-1.0190260806326028,-1.2299391145439023,-1.6040012614471744,-0.15518256140665085,-1.570528501826684,-0.2602244843772746,2.879526709366713,284.0905075,1311,841,-0.14200113893962063,E01028451,Cherwell 005C,E02005925,Cherwell 005,0.6945585861364887,105,5,0,0,110,15,50,-1.636555761872673,-1.331139773337407,-1.1529206112116759,-1.0064660779356145,-1.1286898631678186,-0.6807293408161319,-0.5094327159116094,0.029117934778657588,-1.620000870163469,-2.080954936163156,-2.008698537458883,-2.1469423055778827,-2.0956980584016613,-0.642865727551799,-2.112293631740898,2.3656537844610286,0.0073615560640732,148476.92307692306,11.908191560024315,0.6842105263157895,-0.9905195623235398,0.00733459206071607,-0.5560626629601014
6.108,Urban,Urban: Further from a major town or city,1.4411700154098275,-1.3325371613530537,-1.3843371070494555,-0.566902634222329,64.49422946367957,95,-1.350682594535555,-1.131716510819669,-1.4960113183572907,2.312565162710703,0.43408637589617305,0.7478542397672953,-2.200827100092604,-0.46189413787365563,-0.46849049049122543,0.4684904898168781,-0.5028702206000254,1.3154550941100236,20,0.8055793003320095,2.084879420945901,0.12393283297097983,-0.006911666688038309,-1.758609939760067,1.5690666167982126,0.6897846669803759,-1.7729967443709478,-1.5922469022933612,-1.4312388889002832,-1.9606311335663793,-1.9601578336467087,-0.15518256140665085,-1.2601067679287474,-0.2602244843772746,19.725533850506952,60.23082702138567,1473,991,0.3659435206657879,E01028452,Cherwell 005D,E02005925,Cherwell 005,0.4562614156964222,105,5,0,0,110,10,10,-1.9426106816552808,-2.2243769688125434,-2.309926807185711,-0.4022560753135404,-0.6308059302806471,-0.8065642730060024,-1.837006552397836,2.176365383306376,-1.8193751676629908,-2.080954936163156,-2.008698537458883,-2.1469423055778827,-2.0956980584016613,-0.642865727551799,-2.112293631740898,1.9612209102924048,0.0041466395112016,305400.0,12.629380946155546,0.2105263157894736,1.3507560651790154,0.0041380658945434565,-1.0382660930346332
5.359,Urban,Urban: Further from a major town or city,1.4411700154098275,-1.3325371613530537,-1.3843371070494555,-0.566902634222329,64.40677966101694,95,-1.350682594535555,-1.131716510819669,-1.4960113183572907,2.312565162710703,0.43408637589617305,0.7478542397672953,-2.200827100092604,-0.46189413787365563,-0.46849049049122543,0.4684904898168781,-0.481055592190007,0.27259648026075656,50,0.0841985557075759,0.5927012201267816,-0.12633993510979483,-0.8080533440712897,-1.5612073760076746,1.893559389435117,0.4483678727306154,-1.7729967443709478,-1.5922469022933612,-1.8434516971679635,-1.595285124055141,-1.6040012614471744,-0.15518256140665085,-1.491822701843356,-0.09773208128021921,10.418766784803708,841.3467884488799,1475,926,-0.36443363287406283,E01028453,Cherwell 005E,E02005925,Cherwell 005,0.2879419476377617,105,5,0,0,110,20,30,-1.4144364491315344,-1.532254133345822,-1.5284279752451448,-0.652019784292229,-0.6250074783500553,-0.9085500005072671,0.4256309386913449,1.412489037936817,-1.8216950106380911,-2.080954936163156,-2.008698537458883,-2.1469423055778827,-2.0956980584016613,-0.642865727551799,-2.112293631740898,1.8498711322852708,0.003633220338983,107180.0,11.582274273104217,0.5263157894736842,0.4811394035352096,0.0036266361370522605,-0.6998002426010994
12.53,Urban,Urban: Further from a major town or city,1.4411700154098275,-1.3325371613530537,-1.3843371070494555,-0.566902634222329,51.99781061850027,95,-1.350682594535555,-1.131716510819669,-1.4960113183572907,2.312565162710703,0.43408637589617305,0.7478542397672953,-2.200827100092604,-0.46189413787365563,-0.46849049049122543,0.4684904898168781,-0.4293079623757859,1.3154550941100236,150,0.9582877447398197,1.0292076991247732,0.5737851407821146,-0.9087394397707642,-1.8854145564740636,2.4793483852004785,1.799295366293797,-2.18441587063444,-1.5922469022933612,-1.8434516971679635,-1.9606311335663793,-1.9601578336467087,-0.15518256140665085,-1.4688388371882775,-0.2602244843772746,2.716665639299842,447.3774493924591,1827,1136,-0.46205962042245763,E01028454,Cherwell 005F,E02005925,Cherwell 005,1.1042948961408372,105,5,0,0,110,75,75,-0.363841155313993,-0.6855676278343726,-0.8520342728688337,0.10053780019754888,0.28964874642635485,-0.5009166339807257,-0.11859878169634368,-0.025838153629202824,-2.1869595122914305,-2.080954936163156,-2.008698537458883,-2.1469423055778827,-2.0956980584016613,-0.642865727551799,-2.112293631740898,2.604909442182697,0.0068582375478927,83533.33333333333,11.333013003973294,1.5789473684210529,1.3507560651790154,0.006834826813395279,0.06608579705751323
