LSOA21CD,MSOA21CD,log_voa_rv_2023,rv_per_working_age,sme_density,qualification_index,firm_size_diversity,rv_per_employee,sme_qual_interaction,employment_quality,modern_sector_leverage,asset_growth_diversity,log_total_GVA_2023,is_swindon,lsoa_total_employed,lsoa_home_or_no_fixed_count,lsoa_home_or_no_fixed_share,lsoa_workplace_commuters,lsoa_same_lsoa_worker_count,lsoa_same_lsoa_work_share,lsoa_out_commute_share,lsoa_workers_at_workplace,lsoa_inbound_worker_count,lsoa_local_worker_share,lsoa_in_commute_share,lsoa_outbound_from_swindon_count,lsoa_outbound_from_swindon_share,lsoa_inbound_to_swindon_count,lsoa_inbound_to_swindon_share
E01015551,E02003220,12.655312762277372,314.36627963891675,273.5562310030395,3.221884498480243,0.9091358024691358,795.5864942557462,881.3665801313734,0.2469604863221884,1.0098443950460465,-2.565378585470123,6.128614385255216,Swindon,795,363,0.4566037735849056,431,28,0.0649651972157772,0.9350348027842228,3668,3640,0.0076335877862595,0.9923664122137404,117,0.271461716937355,872,0.23773173391494
E01015552,E02003220,15.18110454892242,2581.059714756258,193.71502367628068,7.748600947051223,0.9091358024691358,2447.2636866878543,1501.0204159160785,0.2373009040034438,2.4286659684787413,6.796575525309482,5.225268064574461,Swindon,1166,509,0.4365351629502573,655,30,0.0458015267175572,0.9541984732824428,1823,1793,0.0164563905650027,0.9835436094349972,152,0.23206106870229,293,0.1607240811848601
E01015553,E02003220,12.687436285449568,331.27423725690886,307.1672354948805,12.28668941979522,0.9091358024691358,2773.21539897607,3774.0684224626953,0.0477815699658702,3.8510519076970087,14.477818392911894,2.4840729690394228,Swindon,867,384,0.4429065743944637,480,1,0.0020833333333333,0.9979166666666668,74,73,0.0135135135135135,0.9864864864864864,120,0.25,13,0.1756756756756756
E01015554,E02003220,12.562058189937648,349.46925618115057,328.4671532846715,3.7226277372262775,0.9091358024691358,3191.7900547720087,1222.7609355852735,0.1094890510948905,1.1667937683843554,-18.010315936217285,2.5073202446249003,Swindon,630,258,0.4095238095238095,369,3,0.008130081300813,0.991869918699187,90,87,0.0333333333333333,0.9666666666666668,90,0.2439024390243902,12,0.1333333333333333
E01015555,E02003216,12.906276241924427,467.3219819025522,167.92323509252913,-5.003427004797807,0.895427795,3896.097641082091,-840.191649194971,0.0899588759424262,-1.2799464430878111,2.9308332307038287,2.547646679609186,Swindon,658,276,0.4194528875379939,380,2,0.0052631578947368,0.9947368421052633,103,101,0.0194174757281553,0.9805825242718448,80,0.2105263157894736,10,0.0970873786407767
E01015556,E02003216,13.7208583999761,957.5666395789472,165.20566419420092,5.731625084288602,0.895427795,4733.547688814521,946.8969289620412,0.1011463250168577,1.4662296727249913,7.825097779873483,3.243021946696279,Swindon,842,370,0.4394299287410926,471,12,0.0254777070063694,0.9745222929936306,200,188,0.06,0.94,107,0.227176220806794,34,0.17
E01015557,E02003216,13.93762378258332,1004.3386888888888,133.44226579520696,6.318082788671031,0.895427795,5268.446171236656,843.0992828019622,0.1429738562091503,1.6162537366367755,4.229805580366182,3.2295783480013363,Swindon,959,443,0.4619395203336809,516,9,0.0174418604651162,0.9825581395348836,268,259,0.0335820895522388,0.9664179104477612,139,0.2693798449612403,45,0.167910447761194
E01015558,E02003216,11.48613641986255,107.69431399336284,158.88456549935148,-12.38651102464332,0.895427795,1953.6660991187016,-1968.025422203381,0.0787474528571428,-3.1686423551413148,14.490360862492432,2.204531152518657,Swindon,573,158,0.2757417102966841,413,3,0.0072639225181598,0.9927360774818402,72,69,0.0416666666666666,0.9583333333333334,77,0.1864406779661017,14,0.1944444444444444
E01015559,E02003216,13.193415002469724,588.6154884868422,166.10169491525423,-0.406779661016948,0.895427795,4961.145873302455,-67.56679115196764,0.0889830508474575,-0.1040599132834053,-1.4070312196234531,2.5406566648924924,Swindon,724,317,0.4378453038674033,405,7,0.0172839506172839,0.982716049382716,144,137,0.0486111111111111,0.9513888888888888,92,0.2271604938271605,20,0.1388888888888889
E01015560,E02003216,13.871883461316068,716.3108591740013,112.43689765947684,8.168884809545661,0.895427795,4459.518985280801,918.4840653229404,0.0892356330630768,2.089714718720983,0.402820720638398,3.0795677794662235,Swindon,1144,525,0.4589160839160839,613,5,0.0081566068515497,0.9918433931484504,208,203,0.0240384615384615,0.9759615384615384,162,0.2642740619902121,30,0.1442307692307692
E01015561,E02003225,15.5535681837005,5304.372005597015,261.68224299065423,19.065420560747658,0.9183673469387756,4864.862434788001,4989.082015896583,0.4361370716510903,8.212796549245144,9.737869020590242,5.53287947727086,Swindon,870,437,0.5022988505747127,432,20,0.0462962962962962,0.9537037037037036,1024,1004,0.01953125,0.98046875,117,0.2708333333333333,250,0.244140625
E01015562,E02003222,12.337385292933927,221.4212126213592,107.34072022160665,17.659279778393355,0.8888888888888888,1421.0230180800208,1895.559810007597,0.1947714681440442,5.045508508112387,14.22078798957146,2.9886573048820275,Swindon,836,399,0.4772727272727273,437,8,0.0183066361556064,0.9816933638443937,88,80,0.0909090909090909,0.9090909090909092,108,0.2471395881006865,19,0.2159090909090909
E01015563,E02003222,12.697325532281187,330.17325434343434,106.45604395604396,22.596153846153847,0.8888888888888888,5341.383125224557,2405.497147083686,0.0494505494505494,6.456043956043956,13.737369408338353,2.287775977340337,Swindon,841,468,0.5564803804994055,371,3,0.0080862533692722,0.9919137466307276,40,37,0.075,0.925,103,0.2776280323450135,13,0.325
E01015564,E02003225,13.303909258606406,589.5120699115043,274.1514360313316,16.514360313315926,0.9183673469387756,132.81357171088715,4527.435595034392,0.5918189730200173,7.113878288813015,12.752774792524333,5.53287947727086,Swindon,783,417,0.5325670498084292,362,10,0.0276243093922651,0.9723756906077348,282,272,0.0354609929078014,0.9645390070921984,116,0.3204419889502762,64,0.226950354609929
E01015565,E02003222,13.10024008449348,502.11377433264886,108.16468946266572,16.46894626657362,0.8888888888888888,4111.560838582883,1781.358458701264,0.0915910676901604,4.705413219021034,13.116290693319202,2.791901033272154,Swindon,781,395,0.5057618437900128,385,4,0.0103896103896103,0.9896103896103896,122,118,0.0327868852459016,0.9672131147540984,106,0.2753246753246753,31,0.2540983606557377
E01015566,E02003222,11.77440057348647,119.26855932047752,98.6005089058524,19.40203562346056,0.8888888888888888,1249.9214068019903,1913.0505862826883,0.095419847,5.54343874956016,13.150905747881447,2.5645646680934537,Swindon,867,423,0.4878892733564013,441,3,0.0068027210884353,0.9931972789115646,97,94,0.0309278350515463,0.9690721649484536,110,0.2494331065759637,43,0.4432989690721649
E01015567,E02003225,12.6301843257052,278.6193723792161,249.1103202846975,9.667852906287075,0.9183673469387756,1174.3757045848008,2408.3619339505176,0.18452616317385,4.1646135596313565,11.265856362899436,3.612808017162641,Swindon,834,361,0.4328537170263788,472,9,0.0190677966101694,0.9809322033898306,258,249,0.0348837209302325,0.9651162790697676,96,0.2033898305084746,49,0.189922480620155
E01015568,E02003225,15.261384525650552,3497.166396210873,244.75524475524475,11.013986013986012,0.9183673469387756,2034.282727141932,2695.730842583989,0.5348355348355348,4.744486282947821,-4.934926259081633,6.257569881960145,Swindon,938,405,0.4317697228144989,530,21,0.0396226415094339,0.960377358490566,1003,982,0.0209371884346959,0.979062811565304,133,0.2509433962264151,253,0.2522432701894317
E01015569,E02003233,14.25816737603638,1701.46116284153,252.0718232044199,-4.005524859834253,0.9290123456790124,3284.9480095864237,-1009.6799543090486,1.0359116022099448,-1.1868221806916304,12.862739495815038,3.2548605385877107,Swindon,650,237,0.3646153846153846,413,19,0.0460048426150121,0.953995157384988,500,481,0.038,0.962,86,0.2082324455205811,79,0.158
E01015570,E02003233,12.579320577433082,309.029660106383,261.461318051576,-6.088825214899714,0.9290123456790124,2876.009270663794,-1591.9922660733496,0.1074498567335243,-1.8040963599702853,15.019353898542178,3.2548605385877107,Swindon,629,209,0.3322734499205087,420,4,0.0095238095238095,0.9904761904761904,74,70,0.054054054054054,0.945945945945946,90,0.2142857142857142,17,0.2297297297297297
E01015571,E02003233,11.175125569379755,77.95934597814207,227.8401997503121,-0.7490636704119851,0.9290123456790124,1135.355027565534,-170.66681629236862,0.0320432793333333,-0.2219447912331807,7.291315716504798,2.3332112865358066,Swindon,706,292,0.4135977337110481,413,1,0.0024213075060532,0.9975786924939468,16,15,0.0625,0.9375,95,0.2300242130750605,1,0.0625
E01015572,E02003227,13.388121739860631,704.3292785097192,58.35156819839533,-11.597374179431071,0.8984375,6229.850965878395,-676.7249703533814,0.0271334792122538,-2.899343544857768,5.818124639765625,2.525328564286915,Swindon,573,163,0.2844677137870855,410,0,0.0,1.0,90,90,0.0,1.0,67,0.1634146341463414,15,0.1666666666666666
E01015573,E02003227,13.29803006811633,370.42842579241767,33.25020781379884,-3.449709060681629,0.8984375,2228.113579038214,-114.70354316480896,0.0997506234413965,-0.8624272651704072,12.992864935978446,3.634212052771628,Swindon,977,249,0.2548618219037871,724,12,0.0165745856353591,0.9834254143646408,453,441,0.0264900662251655,0.9735099337748344,127,0.1754143646408839,122,0.2693156732891832
E01015574,E02003228,13.153647372586132,495.5698762728146,153.4683855125844,8.96255371393494,0.912,4036.383765896303,1375.4686485474124,0.0736648250460405,3.278983066073758,-3.5244730537440003,2.916634952195289,Swindon,806,400,0.4962779156327543,405,0,0.0,1.0,136,136,0.0,1.0,80,0.1975308641975308,32,0.2352941176470588
E01015575,E02003227,12.694994224095195,378.3182932714617,59.30318754633062,-13.936249073387694,0.8984375,1200.822959324776,-826.4639924914867,0.2205337286879169,-3.484062268346924,14.545249729176636,3.460032167383048,Swindon,503,138,0.2743538767395626,365,4,0.010958904109589,0.989041095890411,147,143,0.0272108843537414,0.9727891156462584,65,0.1780821917808219,24,0.1632653061224489
E01015576,E02003228,11.996215021617964,164.2745009118541,151.14873035066506,8.82708585247884,0.912,1207.5912317880418,1334.202819298495,0.0680169286577992,3.2294216533459164,15.086593564949988,4.324463727272736,Swindon,728,350,0.4807692307692308,377,4,0.0106100795755968,0.9893899204244032,187,183,0.0213903743315508,0.9786096256684492,64,0.169761273209549,49,0.2620320855614973
E01015578,E02003223,15.378163861647524,2508.6559458464776,320.2846975088968,7.552392249901146,0.9096174363664076,1510.5683488464886,2418.915667228125,0.3321470938,1.973147524748948,3.5000496053308945,5.31776699036935,Swindon,1207,511,0.4233637116818558,694,29,0.0417867435158501,0.95821325648415,1325,1296,0.0218867924528301,0.9781132075471698,161,0.2319884726224783,251,0.1894339622641509
E01015579,E02003223,12.89102769049044,333.39120285714284,465.7849338700402,4.657849338700402,0.9096174363664076,1783.8898448742498,2169.556046203177,0.1168056354226566,1.2169155929937985,23.89899705980469,3.307948409442525,Swindon,900,358,0.3977777777777778,539,1,0.0018552875695732,0.9981447124304268,98,97,0.010204081632653,0.9897959183673468,105,0.1948051948051948,35,0.3571428571428571
E01015580,E02003218,11.095719009781924,61.75022265229615,73.92075694855114,-2.897693672383202,0.8582230623818525,2088.32188747554,-214.19970966759325,0.0197122019999999,-0.5519416518825144,12.358557711958214,2.4532439692791588,Swindon,796,348,0.4371859296482412,447,0,0.0,1.0,11,11,0.0,1.0,93,0.2080536912751678,1,0.0909090909090909
E01015581,E02003223,16.767356059423886,18747.54686581783,510.718789407314,4.539722572509458,0.9096174363664076,7824.63076824281,2318.5216164770877,0.638923917612442,1.1860536450700383,-11.753821665209571,5.411422812653309,Swindon,844,406,0.481042654028436,437,21,0.0480549199084668,0.9519450800915332,1705,1684,0.0123167155425219,0.987683284457478,95,0.217391304347826,321,0.1882697947214076
E01015582,E02003223,13.923095940070196,749.8888464646465,361.7686467172845,12.862885216614565,0.9096174363664076,399.7619600398369,4653.388577694415,0.3751674854845914,3.360573615151552,-0.7805912838920896,4.656442980165514,Swindon,1158,495,0.4274611398963731,661,24,0.0363086232980332,0.9636913767019668,659,635,0.0364188163884673,0.9635811836115328,169,0.2556732223903177,154,0.2336874051593323
E01015584,E02003236,12.177669794973973,264.4875424489796,375.0884642604388,5.803255484784142,0.9049483802064792,1245.730457544239,2176.734187498652,0.151653017895056,2.1278603444208515,14.043352075321993,2.6381998192011293,Swindon,596,300,0.5033557046979866,295,6,0.0203389830508474,0.9796610169491524,335,329,0.017910447761194,0.982089552238806,74,0.2508474576271186,102,0.3044776119402985
E01015585,E02003236,14.84680971074222,1570.3842172452407,187.743535246192,10.520722635494154,0.9049483802064792,2770.7417646745707,1975.197660932307,0.4408233951273271,3.857598299681189,3.9061158715723954,4.249865731071543,Swindon,991,550,0.5549949545913219,440,26,0.059090909090909,0.9409090909090908,943,917,0.0275715800636267,0.9724284199363732,136,0.3090909090909091,284,0.3011664899257688
E01015586,E02003236,11.04982115769278,93.09422865384616,390.8554572271386,5.014749262536867,0.9049483802064792,1485.1030566503537,1960.0421158883032,0.0895490942857143,1.8387413962635173,16.005168400054004,2.2582151452581054,Swindon,570,263,0.4614035087719298,307,5,0.01628664495114,0.98371335504886,61,56,0.081967213114754,0.918032786885246,86,0.2801302931596091,8,0.1311475409836065
E01015587,E02003236,14.332156814930006,1559.4372186046512,284.3347639484978,4.667381974248926,0.9049483802064792,6839.478180451158,1327.098951905542,0.2565048283261802,1.7113733905579391,13.147693847945767,3.3274073076914,Swindon,799,379,0.474342928660826,419,22,0.0525059665871121,0.9474940334128878,306,284,0.0718954248366013,0.9281045751633988,106,0.2529832935560859,74,0.2418300653594771
E01015588,E02003236,13.973355073743136,1128.1147504816956,301.8223234624146,13.667425968109349,0.9049483802064792,7923.822350455243,4125.134261445305,0.0949126803340925,5.011389521640093,14.324073061081512,2.7833431851376416,Swindon,817,473,0.5789473684210527,340,14,0.0411764705882352,0.9588235294117649,98,84,0.1428571428571428,0.8571428571428572,117,0.3441176470588235,12,0.1224489795918367
E01032700,E02006847,10.595241350789667,33.12048384742952,124.65373961218836,19.113573407202217,0.8730864197530864,1195.606305504579,2382.5784025598327,0.0118717847249702,8.687987912364642,0.0001196992750617,2.2302294308019053,Swindon,960,443,0.4614583333333333,512,7,0.013671875,0.986328125,201,194,0.0348258706467661,0.965174129353234,148,0.2890625,25,0.1243781094527363
E01032701,E02006848,10.350996509356598,32.25485183505155,164.83516483516485,19.780219780219777,0.8786848072562359,410.9215753310109,3260.475787948315,0.078492936,8.683998927901365,16.50508671340448,2.408115594203509,Swindon,746,337,0.4517426273458445,406,4,0.0098522167487684,0.9901477832512317,66,62,0.0606060606060606,0.9393939393939394,139,0.3423645320197044,13,0.1969696969696969
E01032702,E02006848,11.289827532240476,83.16283739085239,147.99154334038056,20.01409443269909,0.8786848072562359,813.8407689414549,2961.9167236552566,0.04598308665,8.7866756045996,40.578074855880665,2.6116861328191265,Swindon,785,395,0.5031847133757962,389,2,0.0051413881748071,0.9948586118251928,44,42,0.0454545454545454,0.9545454545454546,110,0.2827763496143959,6,0.1363636363636363
E01032703,E02006847,11.760917059526548,113.6027625,136.28104179285282,18.413082980012117,0.8730864197530864,937.7830630383152,2509.354131134298,0.2018978396931151,8.369583172732778,14.37776974135369,2.1652751420294387,Swindon,858,446,0.5198135198135199,409,3,0.0073349633251833,0.9926650366748166,76,73,0.0394736842105263,0.9605263157894736,124,0.3031784841075794,17,0.2236842105263158
E01032704,E02006848,12.616248057717655,211.81688299367536,105.9001512859304,15.532022188603126,0.8786848072562359,2400.160684563677,1644.8434995494988,0.0661875945,6.818936570606249,11.30229352405229,2.696180028531723,Swindon,1055,502,0.4758293838862559,550,3,0.0054545454545454,0.9945454545454544,85,82,0.0352941176470588,0.9647058823529412,192,0.3490909090909091,18,0.2117647058823529
E01032705,E02006847,13.590347208294045,711.5836737994453,137.19512195121953,17.500000000000007,0.8730864197530864,3133.519388429997,2400.914634146343,0.0176151761517615,7.954545454545457,7.987196902711418,2.180982271234797,Swindon,868,456,0.5253456221198156,411,0,0.0,1.0,2,2,0.0,1.0,132,0.3211678832116788,2,1.0
E01032706,E02003232,11.556249508513618,87.38629548117154,203.7712895377129,26.03406326034064,0.9048442906574394,1915.465608102304,5304.994642466006,0.022810219,10.590127427935176,6.608021080216263,2.2726412166209737,Swindon,972,472,0.48559670781893,500,6,0.012,0.988,75,69,0.08,0.92,128,0.256,1,0.0133333333333333
E01032707,E02003232,11.982023405453686,118.58616869436202,159.29624346172133,31.24108416547789,0.9048442906574394,356.26566219650823,4976.587349232093,0.2496433666191155,12.708237626635077,15.718864518982176,3.735953861499865,Swindon,1042,641,0.6151631477927063,401,19,0.0473815461346633,0.9526184538653366,415,396,0.0457831325301204,0.9542168674698795,101,0.2518703241895262,107,0.2578313253012048
E01032708,E02003223,14.07516965753958,930.7157487437186,439.0243902439025,18.37398373972087,0.9096174363664076,1430.9732635720743,8066.627007682334,0.2168021680216802,4.800410166233379,11.418291438244331,4.3186740766706055,Swindon,1042,454,0.4357005758157389,586,22,0.0375426621160409,0.962457337883959,1269,1247,0.0173364854215918,0.9826635145784082,151,0.257679180887372,178,0.14026792750197
E01032709,E02006847,13.590347208294045,711.5836737994453,151.41318977119784,16.689098250336475,0.8730864197530864,3133.519388429997,2526.949600488362,0.0121130552,7.585953750152941,7.987196902711418,2.24855120450156,Swindon,780,373,0.4782051282051282,406,1,0.0024630541871921,0.9975369458128078,6,5,0.1666666666666666,0.8333333333333334,124,0.3054187192118227,1,0.1666666666666666
E01032710,E02006849,14.017046995018548,1233.14496875,206.84736091298143,16.69044222497289,0.8961111111111111,1080.5423320419688,3452.373926706233,1.9020446980504044,7.649786019779241,4.924008211805347,4.514041252576989,Swindon,795,372,0.4679245283018868,422,9,0.0213270142180094,0.9786729857819904,943,934,0.009544008483563,0.9904559915164368,130,0.3080568720379147,99,0.104984093319194
E01032711,E02006848,12.011647199724417,130.37253475851148,121.38728323699422,17.572254335260116,0.8786848072562359,2819.245097977572,2133.048214106719,0.0359666024405908,7.714648244748343,12.642799628873666,2.408115594203509,Swindon,969,414,0.4272445820433436,553,2,0.0036166365280289,0.9963833634719712,29,27,0.0689655172413793,0.9310344827586208,167,0.3019891500904159,8,0.2758620689655172
E01032712,E02006848,12.207076330170189,116.32762213829167,86.10086100861008,17.302173021730216,0.8786848072562359,1260.977748271889,1489.7319944909163,0.0461254615,7.596075960759606,11.811107292731691,3.0396056079979608,Swindon,1356,603,0.4446902654867257,749,4,0.0053404539385847,0.9946595460614152,214,210,0.0186915887850467,0.9813084112149532,242,0.3230974632843791,63,0.2943925233644859
E01032713,E02006847,11.536680631466014,65.43319923322683,105.14018691588784,19.112149532710283,0.8730864197530864,294.7924536910621,2009.4549742335576,0.2466251298026999,8.68734069668649,-23.789227497758027,3.153504957426533,Swindon,1226,598,0.4877650897226753,624,16,0.0256410256410256,0.9743589743589745,305,289,0.0524590163934426,0.9475409836065574,194,0.3108974358974359,46,0.1508196721311475
E01032714,E02003230,16.172067388512275,5739.285872756934,277.8938570831592,21.938988717091515,0.8989349112426035,4994.217869943266,6096.7101950964725,0.957654269396852,6.535017915729387,4.6298230397983735,4.824538620507287,Swindon,1020,481,0.4715686274509804,534,19,0.0355805243445692,0.9644194756554308,2013,1994,0.009438648782911,0.9905613512170888,110,0.2059925093632958,495,0.2459016393442623
E01032715,E02003230,15.687614805238017,5784.6643718861205,435.2094240837697,13.219895287958124,0.8989349112426035,5524.3491993977605,5753.423014719995,0.6282722513089005,3.937841149604547,-2.333099054027929,4.061029045690827,Swindon,728,365,0.5013736263736264,361,18,0.0498614958448753,0.9501385041551248,740,722,0.0243243243243243,0.9756756756756756,68,0.1883656509695291,159,0.2148648648648648
E01032716,E02003223,15.99353509815706,7125.784492332526,469.5652173913043,3.710144927536232,0.9096174363664076,4638.479338828962,1742.155009451796,0.7900621118012421,0.9693171432301866,6.450789492150175,4.934488321516387,Swindon,911,365,0.4006586169045005,546,25,0.0457875457875457,0.9542124542124544,1016,991,0.0246062992125984,0.9753937007874016,107,0.1959706959706959,159,0.1564960629921259
E01033841,E02003219,14.646478154747964,1604.149421383648,416.6666666666666,11.423220973782772,0.9216639313218028,3807.172257728367,4759.675405742822,0.2106741573033707,4.629017649506744,8.93563220162379,5.758930164641452,Swindon,834,425,0.5095923261390888,406,1,0.0024630541871921,0.9975369458128078,175,174,0.0057142857142857,0.9942857142857144,161,0.396551724137931,52,0.2971428571428571
E01033843,E02003219,14.646478154747964,2659.9511263035924,616.3434903047091,12.326869806094184,0.9216639313218028,15363.788964284491,7597.5859608198225,0.1154201292705447,4.995202143646009,8.93563220162379,5.758930164641452,Swindon,655,370,0.5648854961832062,283,7,0.0247349823321554,0.9752650176678446,88,81,0.0795454545454545,0.9204545454545454,105,0.3710247349823322,31,0.3522727272727273
E01033845,E02003226,16.44765483022356,10260.922479704795,240.3846153846154,19.68325791855204,0.9058956916099772,5497.364007508641,4731.5523842673165,0.5972850678733032,5.714494234418334,-6.391558495428571,3.035241406648704,Swindon,1012,341,0.3369565217391304,670,18,0.026865671641791,0.973134328358209,1411,1393,0.0127569099929128,0.9872430900070872,132,0.1970149253731343,477,0.3380581148121899
E01033846,E02003226,16.44765483022356,9756.87716491228,231.10386079390972,2.990755845568245,0.9058956916099772,55208.60177740006,691.1752226027755,0.0785451030149235,0.8682839551649744,-6.391558495428571,3.035241406648704,Swindon,788,261,0.3312182741116751,525,4,0.0076190476190476,0.9923809523809524,170,166,0.0235294117647058,0.976470588235294,99,0.1885714285714285,34,0.2
E01033847,E02003235,13.56766653691945,739.0915459280303,246.2645268400664,23.74100719424461,0.9056937255397046,1443.8225021672315,5846.567903397262,0.0799840896513558,9.496402877697845,1.8860615122497235,4.415400964058979,Swindon,785,419,0.5337579617834395,365,4,0.010958904109589,0.989041095890411,766,762,0.0052219321148825,0.9947780678851176,99,0.2712328767123287,117,0.1527415143603133
E01033848,E02003235,13.56766653691945,542.0004670138889,220.2970297029703,25.3960396,0.9056937255397046,5474.149427383646,5594.67209009901,0.099009901,10.158415840000002,1.8860615122497235,4.415400964058979,Swindon,1125,533,0.4737777777777778,589,13,0.0220713073005093,0.9779286926994908,200,187,0.065,0.935,175,0.297113752122241,48,0.24
E01033849,E02003236,14.95869709567246,1454.8918469387756,166.56191074795726,17.850408548082967,0.9049483802064792,14244.3708657572,2973.1981554003683,0.0875460177785759,6.545149800963753,1.5708918330774588,2.7833431851376416,Swindon,1277,616,0.4823805794831636,656,2,0.0030487804878048,0.9969512195121952,93,91,0.021505376344086,0.978494623655914,228,0.3475609756097561,23,0.2473118279569892
E01033850,E02003236,14.95869709567246,2213.6533676781933,248.4763244256915,22.409751523675578,0.9049483802064792,7869.509745988831,5568.292689895947,0.2812939521800281,8.216908892014375,1.5708918330774588,2.7833431851376416,Swindon,1088,592,0.5441176470588235,490,12,0.0244897959183673,0.9755102040816328,129,117,0.0930232558139534,0.9069767441860466,180,0.3673469387755102,51,0.3953488372093023
E01033860,E02006849,13.968274429474391,864.2795586053412,156.75675675675674,10.37837837883784,0.8961111111111111,4919.717175209562,1626.8809350610666,0.1505791505791505,4.756756756967342,12.059326549335712,2.646564792248224,Swindon,988,467,0.4726720647773279,517,12,0.02321083172147,0.97678916827853,172,160,0.0697674418604651,0.9302325581395348,143,0.2765957446808511,37,0.2151162790697674
E01033861,E02006849,13.968274429474391,879.2821471698113,144.78282576135794,17.52371442835746,0.8961111111111111,1956.886912374052,2537.1328927726727,0.2246630054917623,8.031702446330502,12.059326549335712,2.646564792248224,Swindon,1068,568,0.5318352059925093,498,6,0.0120481927710843,0.9879518072289156,407,401,0.0147420147420147,0.9852579852579852,161,0.3232931726907631,73,0.1793611793611793
