LSOA21CD,MSOA21CD,log_voa_2023,rv_growth_pct,business_diversity,share_micro_small,voa_asset_per_worker,log_enterprise_density,diverse_asset_per_worker,high_skill_ratio,creative_asset,ft_share,log_GVA_2025_predicted
E01016381,E02003394,11.128627531563357,10.745445636594807,0.9096,0.9795918367346939,1480.257664347826,1.7664447690739138,1346.4423714907825,0.2871747169780511,5.00788238920351,0.22222222222222224,1.754
E01016382,E02003394,15.113157753740156,5.274324925441754,0.9096,0.9795918367346939,4062.899754716981,1.7251987255925707,3695.613616890566,0.257476290913749,6.800920989183069,0.3333333333333333,3.748
E01016383,E02003393,11.990072713947827,16.719690256851038,0.8786776859504133,1.000000000090909,1067.1925258278145,1.803244905319364,937.7182590579607,0.3603960340731302,6.117384036994396,0.5,2.686
E01016384,E02003393,12.911234664726317,-6.297865729,0.8786776859504133,1.000000000090909,2014.0991179104478,1.7792167305981592,1769.743952200321,0.5723809426123176,6.587364624069881,0.25,2.466
E01016385,E02003394,13.586062184337383,8.928744767857959,0.9096,0.9795918367346939,3167.2151756972107,1.7460084975902634,2880.8989238141826,0.3672014202060239,6.113727982951822,0.3,2.349
E01016386,E02003390,12.017198570199195,13.295679353191243,0.8355029585798817,1.0,940.7792636363637,1.8480260121549215,786.0238581387844,0.9737171283601689,10.660418086467029,0.42857142857142855,2.236
E01016387,E02003390,11.514988822782636,13.925467362953109,0.8355029585798817,1.0,828.1450314049587,1.8429163527865007,691.917623872072,0.7300546325853149,10.214909439565242,0.37499999999999994,2.174
E01016388,E02003401,13.527528417563275,16.93214910106975,0.8720661157024794,0.9636363636363635,1151.7265480798771,1.779872278533052,1004.3816971354433,0.44602272087580724,12.561276387737328,0.23076923076923075,2.829
E01016389,E02003401,12.02271675239477,-10.36679398,0.8720661157024794,0.9636363636363635,1375.978234710744,1.740695353972526,1199.9439944353528,0.2616970618517397,11.163951270080858,0.37499999999999994,2.341
E01016390,E02003401,13.334040256677737,-1.630716595,0.8720661157024794,0.9636363636363635,1174.6639967680608,1.7570341305342916,1024.3846689170725,0.586042815018549,12.381608809772185,0.42857142857142855,3.436
E01016391,E02006940,13.724421141682317,0.079935787,0.891975214,0.9505494505494505,985.8910106911447,1.9127891253593232,879.3903452419102,0.51457465120111,10.999004177376607,0.13513513513513514,4.707
E01016392,E02003401,13.013387530750498,-24.40815088,0.8720661157024794,0.9636363636363635,1118.1422403990025,1.6959431874383557,975.093960387626,0.5069124351634673,12.083859849982606,0.37499999999999994,3.834
E01016393,E02003401,12.481681178498238,14.773087811579982,0.8720661157024794,0.9636363636363635,618.4634136150235,1.725211305047112,539.3409868153494,0.5549255764209179,11.590132522891222,0.4117647058823529,3.764
E01016394,E02003397,12.7951394917615,16.187092526197738,0.8804759329367225,0.9761904757619048,2048.069093181818,1.7409302363557009,1803.2755455381287,0.24634655120410048,5.118055796704599,0.5714285714285715,2.735
E01016395,E02003396,14.154266395183742,16.522681811477057,0.9102079395085066,0.9782608695652173,4304.293539877301,1.7698043826996626,3917.802153971494,0.3790575854827007,6.723276537712277,0.30769230769230765,3.43
E01016396,E02003394,12.16573905619985,39.7347582,0.9096,0.9795918367346939,1587.5437743801654,1.7570976663044893,1444.0298171761983,0.37499999426962327,5.474582575289932,0.37499999999999994,3.072
E01016397,E02003394,13.726742264136085,16.766548628081665,0.9096,0.9795918367346939,2148.0201255868546,1.736131940714706,1953.839106233803,0.31900825950104506,6.177034018861238,0.4117647058823529,3.193
E01016398,E02003396,12.178468547513939,17.350055539415912,0.9102079395085066,0.9782608695652173,2559.916877631579,1.7397809381532663,2330.0566665020897,0.3870228953184489,5.78477256006912,0.3333333333333333,2.264
E01016399,E02003396,13.586062184337383,8.928744767857959,0.9102079395085066,0.9782608695652173,13032.311624590162,1.7647323710651868,11862.11351085097,0.4517625165110441,6.453379537560257,0.25,1.909
E01016400,E02003396,13.531339870444956,5.670360028723455,0.9102079395085066,0.9782608695652173,3330.252954867257,1.7410116036213374,3031.2226800918415,0.37837837303140986,6.427386438461354,0.5555555555555556,2.711
E01016401,E02003400,13.463323789225077,2.073686236454999,0.903846153846154,0.9811320754716981,1650.5816514084509,1.8040456724957803,1491.8718772345615,0.629951682008019,7.902385702371238,0.4117647058823529,2.735
E01016402,E02003398,14.233626783479712,17.66684289492161,0.9140828402366864,0.9692307693076924,4659.804361963191,1.776151718273952,4259.447206130614,0.3192261144031618,7.241669767033537,0.5384615384615384,2.749
E01016403,E02003400,14.365042778902417,11.690408585983151,0.903846153846154,0.9811320754716981,4066.763915492958,1.737694376261517,3675.7289236186357,0.6192468526828138,8.431655544138373,0.4117647058823529,3.456
E01016404,E02003398,13.771527388336617,11.06949194580573,0.9140828402366864,0.9692307693076924,6337.543466887418,1.759159247661949,5793.0397323359075,0.4164205494545834,7.006566565995821,0.5,2.656
E01016405,E02003398,12.459067252298127,18.19989849252419,0.9140828402366864,0.9692307693076924,3389.1350815789474,1.754696817010678,3097.9502213154783,0.34112948761106143,6.338823689765713,0.3333333333333333,1.998
E01016406,E02003398,14.203297228606736,13.375956873450454,0.9140828402366864,0.9692307693076924,5871.371968127491,1.8143700212073313,5366.92036471204,0.37014924907961677,7.226238940870092,0.4,2.37
E01016407,E02003389,13.952778585290798,12.73312202705899,0.871811224,0.982456140754386,4156.284677536232,1.796097394874909,3623.495632015308,0.5765673075897646,9.301852390193865,0.5454545454545454,2.785
E01016408,E02003389,12.960964744140322,7.350384360419601,0.871811224,0.982456140754386,2417.473822159091,1.822129859547859,2107.580811884475,0.394535512933847,8.640643162760213,0.28571428571428575,2.754
E01016409,E02003391,12.881025934953733,15.206847574516727,0.8728836334318731,0.9838709674516127,1204.8688570552147,1.7910954978203282,1051.710305755264,0.5150136398397088,9.836419804873758,0.5384615384615384,2.657
E01016410,E02003389,12.569461777030527,18.350610283044364,0.871811224,0.982456140754386,764.994892287234,1.7773518803313035,666.9311333986817,0.5819880960269367,8.379641184687017,0.4,2.761
E01016411,E02003389,12.565997526996265,-5.593636765,0.871811224,0.982456140754386,2582.372520720721,1.7993529666115182,2251.341348113497,0.7519294240111641,8.377331684664176,0.3181818181818182,2.521
E01016412,E02003389,11.753990574302147,18.19494432543462,0.871811224,0.982456140754386,842.7774112582781,1.8155277833056522,734.7428064686308,0.4654282693882282,7.835993716201431,0.5,2.342
E01016413,E02003402,11.977614404991696,18.728091382296085,0.9044628099173554,0.9636363636363635,904.2665079545454,1.7611217877281051,817.8754266987228,0.5301966225450692,7.077681239313274,0.28571428571428575,2.729
E01016414,E02003402,14.41675231520274,4.311432522877588,0.9044628099173554,0.9636363636363635,202.68657204755027,1.7537379237280752,183.32246648664383,0.625661367923368,8.518990004437981,0.3333333333333333,5.75
E01016415,E02003404,12.576789869786664,18.173427259459867,0.912037037,0.9729729729729729,4081.037570422535,1.7064963854994804,3722.0574136138475,0.3270060346672068,6.288394934893332,0.42857142857142855,4.044
E01016416,E02003400,13.63294186539479,5.078888936439905,0.903846153846154,0.9811320754716981,756.6997386920981,1.7364790380694874,683.9401484332426,0.41223832050222886,8.001944138383896,0.2727272727272727,3.127
E01016417,E02003400,14.392686736330626,5.130041904064465,0.903846153846154,0.9811320754716981,5074.077182336182,1.7704754423998266,4586.185145573088,0.360529981600931,8.447881345237539,0.42857142857142855,3.054
E01016418,E02003400,12.70213363798743,3.7761193863245768,0.903846153846154,0.9811320754716981,1453.3050610619468,1.7895690964637534,1313.5641898059905,0.38914026685346326,7.455600178818707,0.3333333333333333,2.926
E01016419,E02003403,13.678061244300723,-0.137583459,0.8962932111620159,0.9591836734081632,916.4853059936908,1.7162064159863324,821.4395578918878,0.5113246321182525,9.34111499610781,0.3684210526315789,3.998
E01016420,E02003403,13.051136054746816,6.048321276599227,0.8962932111620159,0.9591836734081632,4850.250905208333,1.7700897829863864,4347.246958770651,0.22306237851504968,8.912970964217337,0.4736842105263158,3.107
E01016421,E02003403,13.805353907065589,11.237380373717896,0.8962932111620159,0.9591836734081632,760.8714478862413,1.7942330630983272,681.9639133074517,0.3183962213688146,9.428046570678939,0.30769230769230765,4.213
E01016422,E02003403,12.741917428856953,-10.50833879,0.8962932111620159,0.9591836734081632,1700.3843537313433,1.782532485001992,1524.0429526155147,0.410112352776796,8.701797268487674,0.5,3.344
E01016423,E02003403,12.205710613504488,-4.814974075,0.8962932111620159,0.9591836734081632,4876.2587,1.7658636460526953,4370.557568679717,0.28231938727942624,8.335607248246967,0.25,1.897
E01016424,E02003403,12.220895155839223,31.46344965,0.8962932111620159,0.9591836734081632,1153.32716875,1.782532485001992,1033.7193115993337,0.504106768572516,8.345977179597517,0.28571428571428575,2.337
E01016425,E02003390,11.88744048293119,-19.81474799,0.8355029585798817,1.0,826.2931482954544,1.8247939625993712,690.3703700551371,0.6966604712786083,10.545310105826056,0.42857142857142855,2.344
E01016426,E02003390,13.57102298207874,16.660505937936502,0.8355029585798817,1.0,2402.1617107361963,1.8559105196104184,2007.0132163074018,0.8727477338899289,12.03881070990856,0.30769230769230765,2.947
E01016427,E02003391,12.471293519079,16.182492938008647,0.8728836334318731,0.9838709674516127,612.0722539906103,1.807026603789332,534.2678529861603,0.744023891784456,9.523533232751234,0.4117647058823529,3.236
E01016428,E02003391,13.751883509415995,9.83140945,0.8728836334318731,0.9838709674516127,8453.638694594594,1.787502369898344,7379.042859458006,0.6715517130573277,10.501438316281302,0.3181818181818182,2.613
E01016429,E02003391,13.184161630246365,6.936724481992854,0.8728836334318731,0.9838709674516127,4221.213154761905,1.8150603291292127,3684.627876018991,0.6008023974714316,10.067905244915403,0.4,2.666
E01016430,E02003390,11.803420994188238,12.723062482245098,0.8355029585798817,1.0,333.43638179551124,1.8533897151118024,278.5870834883206,0.6407562928760108,10.470776688392794,0.5,3.102
E01016431,E02003393,14.21906115256045,9.193454428025468,0.8786776859504133,1.000000000090909,2988.2833872255487,1.7883033163882467,2625.737931651408,0.4513955652933756,7.254623036150082,0.4,3.042
E01016432,E02003393,12.202025280989226,-4.150467557,0.8786776859504133,1.000000000090909,1131.7679715909092,1.8048358643244917,994.4592623102932,0.4364640809947805,6.225523101798459,0.5714285714285715,2.729
E01016433,E02003397,14.579235480240603,15.085177460169657,0.8804759329367225,0.9761904757619048,5352.256822942643,1.7535648877040027,4712.533319497363,0.3865363672162579,5.83169419209624,0.5,3.399
E01016434,E02003397,12.480854607572438,-0.414616125,0.8804759329367225,0.9761904757619048,525.4445718562874,1.690664638083498,462.6412996117014,0.3147286769860586,4.992341843028974,0.5,3.69
E01016435,E02003397,13.586062184337383,8.928744767857959,0.8804759329367225,0.9761904757619048,13032.311624590162,1.7492292131548073,11474.636735983117,0.30942622467412456,5.434424873734952,0.3333333333333333,2.016
E01016436,E02003397,13.35282630588389,8.887776292493465,0.8804759329367225,0.9761904757619048,3577.21814375,1.743001421524819,3149.654482436452,0.3486513431377116,5.341130522353555,0.28571428571428575,2.461
E01016437,E02003406,15.446486863714062,5.751965442588782,0.910136878,0.8888888888888888,2173.0578877073585,1.82785124813042,1977.7801216312498,0.28799999585280006,8.743294451158901,0.14893617021276595,6.475
E01016438,E02003405,12.348821648282101,14.045882447313932,0.9134687075128284,0.9139072847682118,766.4021627906977,1.9422960707792059,700.0843930794549,0.24779735303754932,7.817143979187752,0.41666666666666663,3.07
E01016439,E02003406,15.922030751304712,-7.667899771,0.910136878,0.8888888888888888,1208.5851905602117,1.765623111308144,1099.977952133506,0.3586109089054464,9.012470236587571,0.11764705882352938,6.475
E01016440,E02003406,12.96891071820398,6.201840482271529,0.910136878,0.8888888888888888,2133.6800233830845,1.8186405208488605,1941.9408751328474,0.2749042105437843,7.340892859360741,0.5,2.24
E01016441,E02003406,10.592991569828506,0.6633204837337401,0.910136878,0.8888888888888888,282.64920992907804,1.8176908446836626,257.24946949401766,0.23882016777973233,5.99603296405387,0.10714285714285712,2.876
E01016443,E02003405,11.469552530400595,18.43338997852279,0.9134687075128284,0.9139072847682118,634.1352439735099,1.9142006371137699,579.2627017008142,0.21209465067842614,7.260542427501294,0.3333333333333333,2.315
E01016444,E02003410,11.479923148585414,18.04621917503243,0.8939967550027041,0.9880952380952379,549.7308627272728,1.8632713160330272,491.45760740301887,0.25860688191606934,3.5874759839329418,0.28571428571428575,1.896
E01016445,E02003410,11.79725280484389,13.518317240054898,0.8939967550027041,0.9880952380952379,1748.4971723684212,1.847253155987855,1563.1507982287724,0.2968388545040777,3.6866415015137157,0.3333333333333333,2.111
E01016446,E02003410,12.080023751347676,-12.51942265,0.8939967550027041,0.9880952380952379,877.1808378109453,1.8520475886656407,784.1968225535384,0.27929373578745736,3.7750074222961487,0.37499999999999994,2.323
E01016447,E02003410,14.085845531760256,10.673190037508542,0.8939967550027041,0.9880952380952379,7445.467772727273,1.8368598657519293,6656.2240282953935,0.2942511300726791,4.40182672867508,0.42857142857142855,2.369
E01016448,E02003410,14.299298988141656,15.269280006241177,0.8939967550027041,0.9880952380952379,2025.2277141073657,1.7992497832398393,1810.5470045535292,0.31405436197603837,4.468530933794267,0.37499999999999994,4.084
E01016449,E02003410,13.349955071128294,9.340178475343514,0.8939967550027041,0.9880952380952379,1565.549329925187,1.8049090967712622,1399.596020749775,0.24463006803322643,4.171860959727592,0.43750000000000006,3.11
E01016450,E02003407,11.181616029963791,-46.98408422,0.8878604485582058,0.9807692307692308,1751.1535746341465,1.7882762465382032,1554.7799982689787,0.2997323774490249,5.709761377002787,0.25,2.01
E01016451,E02003407,12.75883096266602,-0.771915854,0.8878604485582058,0.9807692307692308,1975.0403170454547,1.767375340003665,1753.5601818125183,0.292929288382478,6.51514772561669,0.42857142857142855,2.54
E01016452,E02003407,12.430819383054343,-7.812896991,0.8878604485582058,0.9807692307692308,997.6100318725099,1.750540171950099,885.7384903844926,0.3149779688621133,6.347652450921366,0.3,2.88
E01016453,E02003407,12.076522986131373,-12.87999141,0.8878604485582058,0.9807692307692308,874.1153850746268,1.7779397299208632,776.0924778839869,0.3633854587913192,6.166735141854318,0.37499999999999994,2.828
E01016454,E02003407,13.586062184337383,8.928744767857959,0.8878604485582058,0.9807692307692308,7871.000090099009,1.778133530115265,6988.349670596985,0.29000883748926054,6.937563668597812,0.25,2.021
E01016455,E02003407,13.292972640785356,2.5425943739280163,0.8878604485582058,0.9807692307692308,4706.449342063493,1.740305749821336,4178.670223960965,0.36640679807886417,6.787900922954224,0.4,2.576
E01016456,E02007069,14.90595814834472,11.21684401242163,0.9143253555324315,0.9574468085106382,849.929913453299,1.8227410261884738,777.1124702958364,0.30220819761416284,8.198276981589597,0.35714285714285715,5.001
E01016457,E02007069,11.481111358994033,16.783110436470817,0.9143253555324315,0.9574468085106382,1274.5745242105263,1.8285576357424187,1165.3758050013691,0.37463767528466707,6.314611247446718,0.3333333333333333,2.047
E01016458,E02007068,12.724330821718517,13.579834978406629,0.9106443574225704,0.9811320753584906,1115.6780093023256,1.7703880622706787,1015.9858838716088,0.3289902230567434,6.362165410859259,0.3333333333333333,2.602
E01016460,E02007069,14.339218533175321,14.703153076572702,0.9143253555324315,0.9574468085106382,4210.162453865337,1.827673676198143,3849.4582824797185,0.34930555027716065,7.886570193246428,0.37499999999999994,3.215
E01016462,E02003415,14.28779809897183,14.944800022982545,0.9210738421476844,0.952755905511811,1525.8396146527118,1.846044776499457,1405.4109563693155,0.3731808677604405,7.143899049485913,0.23809523809523808,4.259
E01016463,E02003415,13.978905838204541,12.813280366699615,0.9210738421476844,0.952755905511811,2473.741682773109,1.8855142620568706,2278.4987562327055,0.2981412592855268,6.989452919102269,0.26315789473684204,2.691
E01016464,E02003415,14.220238298283617,14.246047697791468,0.9210738421476844,0.952755905511811,5430.773028985507,1.8683015090988835,5002.142979639699,0.2998670165891798,7.1101191491418065,0.36363636363636365,2.788
E01016465,E02003415,15.108878428159814,-12.00722933,0.9210738421476844,0.952755905511811,1349.515340614587,1.8151505711000935,1243.0032798171187,0.3169203176203285,7.554439214079905,0.16666666666666669,6.185
E01016467,E02003412,13.694143565312151,-0.650804647,0.9046679815910584,0.9870129870000001,2716.895249386503,1.8552368243034847,2457.888141456823,0.3599274653921516,6.350907160724475,0.30769230769230765,3.199
E01016468,E02003412,13.41043977674904,8.236224235049606,0.9046679815910584,0.9870129870000001,2045.7932610429446,1.8185087218574343,1850.76366022031,0.39499620329903373,6.219334389216946,0.30769230769230765,3.035
E01016469,E02003412,14.329898155363288,11.462426617997863,0.9046679815910584,0.9870129870000001,4448.438497340426,1.8164894972556933,4024.359876620924,0.36825396237359564,6.645749869153988,0.4,3.476
E01016470,E02003412,12.946139348127609,17.991672837224844,0.9046679815910584,0.9870129870000001,1392.7377564784053,1.8275714549588848,1259.965255038978,0.379499211950708,6.004006654204108,0.5,3.035
E01016471,E02003412,12.570281128221424,18.301015654654687,0.9046679815910584,0.9870129870000001,2998.6859739583338,1.8535649073253704,2712.815187486303,0.32095237608307486,5.829695595696892,0.4736842105263158,2.194
E01016472,E02003412,12.326784636494969,18.00102518673535,0.9046679815910584,0.9870129870000001,1945.3360431034482,1.8399791659889435,1759.8832316307328,0.33420821889309116,5.716769686490419,0.3478260869565218,2.059
E01016473,E02003412,13.808146071984638,7.218951345916018,0.9046679815910584,0.9870129870000001,901.5999685740236,1.7571914123128416,815.6486237724237,0.3990171933819389,6.403777888456643,0.1818181818181818,6.158
E01016474,E02003414,13.28546253720594,16.352964312469418,0.901401338214872,0.9662921346067416,691.6283256169213,1.8279787752685335,623.4346982584041,0.33236151070799597,7.708848632699741,0.29411764705882354,6.158
E01016475,E02003414,13.832513653559188,12.075940142007145,0.901401338214872,0.9662921346067416,1354.3907736351532,1.8057689931619485,1220.849655820603,0.31108388986610747,8.026273354534343,0.4,3.311
E01016476,E02003414,11.059656460490613,18.29725308763141,0.901401338214872,0.9662921346067416,281.2111263716814,1.8560031880832295,253.4840856323451,0.39010542807636583,6.417331526457516,0.3333333333333333,2.641
E01016477,E02003414,12.588071920288172,15.717479756483163,0.901401338214872,0.9662921346067416,531.8352168784029,1.7760901661902941,479.396976203989,0.4025973965572481,7.304189879673383,0.45454545454545453,3.778
E01016478,E02003414,11.61631488148788,-30.29471517,0.901401338214872,0.9662921346067416,490.6695389380531,1.8481448335377986,442.29017902003534,0.3945736374891895,6.740330857159632,0.3333333333333333,2.765
E01016479,E02003420,12.363560738564697,-2.564798449,0.8352076124567474,0.9411764705882352,150.94285235332043,1.9177833398597872,126.06861933142808,0.37175042763487876,3.730384706454076,0.03225806420395421,6.112
E01016480,E02003420,13.68751393403853,8.391617951472075,0.8352076124567474,0.9411764705882352,1527.526648611111,1.933643176991632,1275.801885150543,0.33397497089181233,4.129853343110764,0.391304347826087,3.925
E01016481,E02003420,13.885221853456223,16.83033351080636,0.8352076124567474,0.9411764705882352,3884.7738695652174,1.9373586642458929,3244.592708533925,0.3614349726188746,4.1895065946728405,0.2727272727272727,3.583
E01016482,E02003420,16.15539385862779,-0.483482973,0.8352076124567474,0.9411764705882352,1092.519119040101,1.8883873424475726,912.4802849768317,0.2772785584614092,4.874472286044964,0.15789473684210525,6.112
E01016483,E02003408,15.4789525640972,11.16733045983414,0.9138538353681476,0.941860465116279,3515.9517754830113,1.9013854196644502,3213.066014994598,0.2679169416302648,6.487502177599561,0.4,4.0
E01016484,E02003408,13.32398495694198,17.794176470441023,0.9138538353681476,0.941860465116279,2216.273490217391,1.9293641225179217,2025.3500292599135,0.3356918189491219,5.584317224600682,0.45454545454545453,3.171
E01016485,E02003408,12.173071998435308,17.993147724991132,0.9138538353681476,0.941860465116279,1825.533836792453,1.9247673378194274,1668.2710983471131,0.299264701576022,5.101949293461857,0.28571428571428575,1.991
E01016486,E02003408,16.62663050571535,-33.7750091,0.9138538353681476,0.941860465116279,1330.1759763218943,1.9382255676491622,1215.5864176763334,0.2649999960625417,6.968514256071875,0.2,7.89
E01016487,E02003408,12.6084683026899,13.84281651073743,0.9138538353681476,0.941860465116279,1699.315775568182,1.9339325344093439,1552.9262390045815,0.334119492030051,5.284431568039149,0.42857142857142855,2.276
E01016488,E02003408,10.35381627775372,20.026430587320046,0.9138538353681476,0.941860465116279,207.78514092715233,1.920872096576327,189.8852479687892,0.32169390307128726,4.339467116411486,0.3333333333333333,2.581
E01016490,E02003419,13.924054231196196,-2.958776143,0.8982344772862527,0.958333333,989.9223694493783,1.7780963705116322,889.1824020763311,0.30345333820478754,8.354432538717717,0.1111111111111111,5.975
E01016491,E02003419,14.132137717188314,2.710998732509715,0.8982344772862527,0.958333333,3422.6677206982545,1.8054972898334463,3074.3581510259264,0.4535472901263469,8.479282630312987,0.43750000000000006,3.05
E01016492,E02003419,12.93026161651043,1.9371573909539173,0.8982344772862527,0.958333333,201.17525324232082,1.8030689338852404,180.70254843904556,0.44987774364492494,7.758156969906256,0.1463414634146341,4.692
E01016493,E02003409,13.586062184337383,8.928744767857959,0.9106472180976504,0.9629629629629628,7499.726500943395,1.9349224365819777,6829.605074577328,0.4610552690780064,7.3711613993305,0.28571428571428575,1.925
E01016494,E02003409,15.94074757193472,4.312157352540641,0.9106472180976504,0.9629629629629628,2392.13973636104,1.8640783044697398,2178.3953962180276,0.3968926496829217,8.648703471575297,0.14285714285714282,5.704
E01016495,E02003409,13.896483515590356,1.7146530672806768,0.9106472180976504,0.9629629629629628,1804.2272429284528,1.9038969150417095,1643.0145195887892,0.4136622329705938,7.5395814833412,0.16666666666666669,4.019
E01016496,E02003409,12.817128629048351,3.194353476810833,0.9106472180976504,0.9629629629629628,3045.2411413223144,1.9218488500316764,2773.1403737816795,0.3545861242804379,6.953974044783373,0.37499999999999994,2.541
E01016497,E02003409,13.197362188143504,6.207130617372203,0.9106472180976504,0.9629629629629628,1653.1915168711655,1.9221663366684438,1505.4742558213618,0.565689459511896,7.160270975822257,0.38461538461538464,2.856
E01016498,E02003409,10.43762901562375,11.62912929058011,0.9106472180976504,0.9629629629629628,832.1624214634146,1.892290214214069,757.806394111063,0.3271343993979589,5.662968935119015,0.25,2.018
E01016499,E02003409,13.387918237733965,-6.502613175,0.9106472180976504,0.9629629629629628,329.9980765688259,1.9137948415543449,300.51183040497676,0.2875882904207495,7.263657768705439,0.11392405063291133,6.903
E01016500,E02003418,11.479982462429158,17.990808287011745,0.8739612188365651,0.9870129870000001,738.6135178625955,1.8365222996574557,645.5195703203569,0.5093268372282377,8.687554295892337,0.23076923076923075,2.55
E01016501,E02003418,12.903150885342148,4.496452313,0.8739612188365651,0.9870129870000001,1997.883176119403,1.8428746588680565,1746.0724156943813,0.36033057307051164,9.764546615934599,0.37499999999999994,2.719
E01016502,E02003418,11.792293202180437,14.618469364314388,0.8739612188365651,0.9870129870000001,351.6711465425532,1.859354826920862,307.3469438619821,0.4120247508559439,8.923897558406818,0.3333333333333333,2.879
E01016503,E02003418,12.240109390783457,-8.627931168,0.8739612188365651,0.9870129870000001,915.5908172566373,1.8505260815961881,800.1908666051775,0.3751051251347841,9.262785484917211,0.3333333333333333,2.552
E01016504,E02003418,12.163668732206725,18.306335756823504,0.8739612188365651,0.9870129870000001,848.210228761062,1.8607736009334008,741.3028453576594,0.5498120216471484,9.204938500048334,0.3333333333333333,2.887
E01016505,E02003418,13.976036447176064,13.507374563466705,0.8739612188365651,0.9870129870000001,2130.902304900181,1.83744056815795,1862.3259756122081,0.3895161230858547,10.576460014079185,0.2727272727272727,3.416
E01016506,E02003416,13.664632674857117,2.340903015082308,0.8992695117262591,0.9803921568627451,3294.834126436782,1.8756291960262848,2962.9438760998205,0.4616600721064102,9.01284282955093,0.13461538461538458,4.101
E01016507,E02003416,13.972241320798709,13.765459688302869,0.8992695117262591,0.9803921568627451,3885.978903654485,1.8710620734859704,3494.542351267912,0.4456342597723295,9.21573363860896,0.25,3.055
E01016508,E02003416,14.749832673329614,-6.755632759,0.8992695117262591,0.9803921568627451,1589.935244222361,1.8404705015802851,1429.7802907482132,0.49770491033386316,9.728613041424833,0.37499999999999994,4.992
E01016509,E02003416,14.924328982058501,-1.954534575,0.8992695117262591,0.9803921568627451,6367.1726617647055,1.8852999461315763,5725.804250621933,0.4482173107716167,9.843706351456065,0.3684210526315789,3.142
E01016510,E02003416,11.059023340898463,18.59251645821261,0.8992695117262591,0.9803921568627451,168.91885521276598,1.8505127087727538,151.9035764485427,0.5910020360743865,7.29424943879037,0.3333333333333333,2.898
E01016511,E02003417,14.636624601643703,0.4514792454120979,0.9044760966287436,0.9725274725274724,2522.7854417314097,1.8882005681475287,2281.7991289690463,0.35870116172454686,9.820702958522226,0.22222222222222224,4.125
E01016514,E02003417,13.084747006461567,3.0566555921626497,0.9044760966287436,0.9725274725274724,481.0591090909091,1.9254473867442026,435.1064652382464,0.4776815386112391,8.7794431527226,0.3,3.801
E01016515,E02003417,12.595073371496458,1.9737703358466752,0.9044760966287436,0.9725274725274724,980.3990847176079,1.9313112031059196,886.7475372837749,0.6380880018178786,8.45088793958472,0.3333333333333333,3.341
E01016516,E02003411,12.601430973430942,15.455575907994714,0.8865932047750229,0.9692307692307693,2675.515644144144,1.7850742850538985,2372.0939893674663,0.25581394970578697,4.338197546784258,0.3181818181818182,2.125
E01016517,E02003411,11.991255021042965,17.976080029745045,0.8865932047750229,0.9692307692307693,2644.86408852459,1.8142060957190984,2344.918528439386,0.28135047823507825,4.128136973081368,0.25,1.955
E01016518,E02003411,12.192157277832525,-5.694506479,0.8865932047750229,0.9692307692307693,2988.4121318181815,1.793528823605799,2649.5058891372396,0.3194139144298924,4.197300045067834,0.23076923076923075,2.198
E01016519,E02003411,13.117342031923942,6.156570639047991,0.8865932047750229,0.9692307692307693,99.47902823435314,1.7183569199397357,88.19743045020013,0.4313529637067116,4.515806271780022,0.2,4.976
E01016520,E02003411,12.533898680890719,-4.169948164,0.8865932047750229,0.9692307692307693,790.8504259259258,1.8116192283530892,701.1626136193585,0.27055067441405123,4.314948724769963,0.28571428571428575,4.976
E01016521,E02003411,12.683992281606297,17.99763458350695,0.8865932047750229,0.9692307692307693,1604.6874368159204,1.7843793705604352,1422.704977268844,0.3361641845214216,4.366620292212201,0.37499999999999994,2.855
E01016522,E02003437,10.381759910177387,18.55069686034712,0.8971123829344433,0.9758064516129032,116.90107347826087,1.9054836329284999,104.87340059567705,0.7537510907120185,6.770712984898296,0.2727272727272727,2.789
E01016523,E02003437,15.858607562946997,-1.298652175,0.8971123829344433,0.9758064516129032,3281.353880901744,1.9275879443324495,2943.743199346947,0.6160458357226133,10.342570149748042,0.2553191489361702,5.021
E01016524,E02003437,13.946157785505411,-8.339658322,0.8971123829344433,0.9758064516129032,690.2269551786795,1.8854616840922862,619.2111485259304,0.639760826756621,9.095320294894833,0.24242424242424243,4.658
E01016525,E02003425,14.329848855860401,-18.46511499,0.8988111046884032,0.9565217391304348,1965.3706439482962,1.9880232050561801,1766.4969596093265,0.7343749885133123,9.691685216523943,0.29411764705882354,5.195
E01016526,E02003426,13.230213279945884,8.23220839,0.8520408163265305,0.9880952380952379,1307.3691809859156,1.8518536439769684,1113.931904207387,0.5856603688984608,9.519299798985452,0.17647058823529405,3.908
E01016527,E02003426,13.331595000728361,17.568791581845563,0.8520408163265305,0.9880952380952379,1118.6283980036299,1.8750600542173708,953.1170534010519,0.5809018483046389,9.592245183450894,0.36363636363636365,4.045
E01016528,E02003425,14.874852685936593,10.255098176414924,0.8988111046884032,0.9565217391304348,2955.4013842213117,1.9967418821199991,2656.3475829495933,0.5563082049749886,10.060286840730063,0.1794871794871795,4.597
E01016529,E02003425,13.454331672634684,3.901825665272409,0.8988111046884032,0.9565217391304348,994.0846366619116,1.9558961249048563,893.4943104318627,0.4097180504973356,9.099547991153893,0.14285714285714282,3.861
